Job Title,Skills,skill_entities,job_entities,relationships
Talent Acquisition Specialist,"Recruiting, Sourcing, Staffing Services, Full-life Cycle Recruiting, Technical Recruiting, Applicant Tracking Systems, Corporate Recruiting, Hiring, Human Resources (HR), Talent Management","[('Recruiting, Sourcing, Staffing Services, Full-life Cycle Recruiting, Technical Recruiting, Applicant Tracking Systems, Corporate Recruiting, Hiring, Human Resources (HR), Talent Management', 'SKILL')]","[('Talent Acquisition Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Talent Acquisition Specialist', 'to_type': 'SKILL', 'to_id': 'Recruiting, Sourcing, Staffing Services, Full-life Cycle Recruiting, Technical Recruiting, Applicant Tracking Systems, Corporate Recruiting, Hiring, Human Resources (HR), Talent Management', 'type': 'REQUIRES'}]"
Tax Accountant,"Tax Preparation, Tax, Income Tax, Tax Accounting, Corporate Tax, Tax Research, Tax Planning, QuickBooks, Accounting, Tax Compliance","[('Tax Preparation, Tax, Income Tax, Tax Accounting, Corporate Tax, Tax Research, Tax Planning, QuickBooks, Accounting, Tax Compliance', 'SKILL')]","[('Tax Accountant', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Tax Accountant', 'to_type': 'SKILL', 'to_id': 'Tax Preparation, Tax, Income Tax, Tax Accounting, Corporate Tax, Tax Research, Tax Planning, QuickBooks, Accounting, Tax Compliance', 'type': 'REQUIRES'}]"
Tax Associate,"Tax, Tax Preparation, Corporate Tax, Income Tax, Partnership Taxation, Tax Accounting, Federal & State Income Tax Compliance, Tax Research, State Tax, Tax Compliance","[('Tax, Tax Preparation, Corporate Tax, Income Tax, Partnership Taxation, Tax Accounting, Federal & State Income Tax Compliance, Tax Research, State Tax, Tax Compliance', 'SKILL')]","[('Tax Associate', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Tax Associate', 'to_type': 'SKILL', 'to_id': 'Tax, Tax Preparation, Corporate Tax, Income Tax, Partnership Taxation, Tax Accounting, Federal & State Income Tax Compliance, Tax Research, State Tax, Tax Compliance', 'type': 'REQUIRES'}]"
Tax Preparer,"Tax Preparation, Income Tax, Tax, QuickBooks, Accounting, Bookkeeping, Corporate Tax, Personal Income Tax Returns, Tax Accounting, Data Entry","[('Tax Preparation, Income Tax, Tax, QuickBooks, Accounting, Bookkeeping, Corporate Tax, Personal Income Tax Returns, Tax Accounting, Data Entry', 'SKILL')]","[('Tax Preparer', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Tax Preparer', 'to_type': 'SKILL', 'to_id': 'Tax Preparation, Income Tax, Tax, QuickBooks, Accounting, Bookkeeping, Corporate Tax, Personal Income Tax Returns, Tax Accounting, Data Entry', 'type': 'REQUIRES'}]"
Tax Specialist,"Tax, Tax Preparation, Accounting, Income Tax, Tax Accounting, Tax Planning, QuickBooks, Tax Research, Corporate Tax, Tax Compliance","[('Tax, Tax Preparation, Accounting, Income Tax, Tax Accounting, Tax Planning, QuickBooks, Tax Research, Corporate Tax, Tax Compliance', 'SKILL')]","[('Tax Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Tax Specialist', 'to_type': 'SKILL', 'to_id': 'Tax, Tax Preparation, Accounting, Income Tax, Tax Accounting, Tax Planning, QuickBooks, Tax Research, Corporate Tax, Tax Compliance', 'type': 'REQUIRES'}]"
Teacher,"Teaching, Classroom Management, Working With Children, Education, Curriculum Development, Lesson Planning, Classroom Instruction, Elementary Education, Educational Technology, Educational Leadership","[('Teaching, Classroom Management, Working With Children, Education, Curriculum Development, Lesson Planning, Classroom Instruction, Elementary Education, Educational Technology, Educational Leadership', 'SKILL')]","[('Teacher', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Teacher', 'to_type': 'SKILL', 'to_id': 'Teaching, Classroom Management, Working With Children, Education, Curriculum Development, Lesson Planning, Classroom Instruction, Elementary Education, Educational Technology, Educational Leadership', 'type': 'REQUIRES'}]"
Teaching Assistant,"Teaching, Python (Programming Language), R (Programming Language), Assistant Teaching, MATLAB, Research, Machine Learning, University Teaching, C++, SQL","[('Teaching, Python (Programming Language), R (Programming Language), Assistant Teaching, MATLAB, Research, Machine Learning, University Teaching, C++, SQL', 'SKILL')]","[('Teaching Assistant', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Teaching Assistant', 'to_type': 'SKILL', 'to_id': 'Teaching, Python (Programming Language), R (Programming Language), Assistant Teaching, MATLAB, Research, Machine Learning, University Teaching, C++, SQL', 'type': 'REQUIRES'}]"
Teaching Specialist,"Teaching, Curriculum Development, Classroom Management, Education, Lesson Planning, University Teaching, Leadership, Working With Children, Research, Public Speaking","[('Teaching, Curriculum Development, Classroom Management, Education, Lesson Planning, University Teaching, Leadership, Working With Children, Research, Public Speaking', 'SKILL')]","[('Teaching Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Teaching Specialist', 'to_type': 'SKILL', 'to_id': 'Teaching, Curriculum Development, Classroom Management, Education, Lesson Planning, University Teaching, Leadership, Working With Children, Research, Public Speaking', 'type': 'REQUIRES'}]"
Technical Analyst,"Petrochemical, Petroleum, Commissioning, Root Cause Analysis, Project Engineering, Maintenance Management, Pump Repair, Heat Pumps, SQL, Engineering","[('Petrochemical, Petroleum, Commissioning, Root Cause Analysis, Project Engineering, Maintenance Management, Pump Repair, Heat Pumps, SQL, Engineering', 'SKILL')]","[('Technical Analyst', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technical Analyst', 'to_type': 'SKILL', 'to_id': 'Petrochemical, Petroleum, Commissioning, Root Cause Analysis, Project Engineering, Maintenance Management, Pump Repair, Heat Pumps, SQL, Engineering', 'type': 'REQUIRES'}]"
Technical Consultant,"C++, Java, Python (Programming Language), PHP, MySQL, Programming, IT Project Management, C (Programming Language), Big Data Analytics, IT Consulting","[('C++, Java, Python (Programming Language), PHP, MySQL, Programming, IT Project Management, C (Programming Language), Big Data Analytics, IT Consulting', 'SKILL')]","[('Technical Consultant', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technical Consultant', 'to_type': 'SKILL', 'to_id': 'C++, Java, Python (Programming Language), PHP, MySQL, Programming, IT Project Management, C (Programming Language), Big Data Analytics, IT Consulting', 'type': 'REQUIRES'}]"
Technical Director,"C++, Java, Technical Direction, Tortoise SVN, Information Technology, SQL, Visio, Python (Programming Language), Spring Framework, MySQL","[('C++, Java, Technical Direction, Tortoise SVN, Information Technology, SQL, Visio, Python (Programming Language), Spring Framework, MySQL', 'SKILL')]","[('Technical Director', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technical Director', 'to_type': 'SKILL', 'to_id': 'C++, Java, Technical Direction, Tortoise SVN, Information Technology, SQL, Visio, Python (Programming Language), Spring Framework, MySQL', 'type': 'REQUIRES'}]"
Technical Manager,"Information Security Management, C++, Big Data Analytics, Java, Data Mining, Personal Data Protection, Unix, Programming, MySQL, Certified Information Privacy Professional","[('Information Security Management, C++, Big Data Analytics, Java, Data Mining, Personal Data Protection, Unix, Programming, MySQL, Certified Information Privacy Professional', 'SKILL')]","[('Technical Manager', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technical Manager', 'to_type': 'SKILL', 'to_id': 'Information Security Management, C++, Big Data Analytics, Java, Data Mining, Personal Data Protection, Unix, Programming, MySQL, Certified Information Privacy Professional', 'type': 'REQUIRES'}]"
Technical Program Manager,"Program Management, Agile Methodologies, Product Management, Agile Project Management, Scrum, Cross-functional Team Leadership, Jira, Software Development Life Cycle (SDLC), Change Management, Confluence","[('Program Management, Agile Methodologies, Product Management, Agile Project Management, Scrum, Cross-functional Team Leadership, Jira, Software Development Life Cycle (SDLC), Change Management, Confluence', 'SKILL')]","[('Technical Program Manager', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technical Program Manager', 'to_type': 'SKILL', 'to_id': 'Program Management, Agile Methodologies, Product Management, Agile Project Management, Scrum, Cross-functional Team Leadership, Jira, Software Development Life Cycle (SDLC), Change Management, Confluence', 'type': 'REQUIRES'}]"
Technical Project Manager,"Failure Mode and Effects Analysis (FMEA), Media Events, Design of Experiments (DOE), Print Marketing, Newsletter Production, NA, Corporate Website Management, Inbound Marketing, Website Building, Jira","[('Failure Mode and Effects Analysis (FMEA), Media Events, Design of Experiments (DOE), Print Marketing, Newsletter Production, NA, Corporate Website Management, Inbound Marketing, Website Building, Jira', 'SKILL')]","[('Technical Project Manager', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technical Project Manager', 'to_type': 'SKILL', 'to_id': 'Failure Mode and Effects Analysis (FMEA), Media Events, Design of Experiments (DOE), Print Marketing, Newsletter Production, NA, Corporate Website Management, Inbound Marketing, Website Building, Jira', 'type': 'REQUIRES'}]"
Technical Recruiter,"Technical Recruiting, IT Recruitment, Sourcing, Recruiting, Full-life Cycle Recruiting, Applicant Tracking Systems, Contract Recruitment, LinkedIn Recruiter, Staffing Services, Screening Resumes","[('Technical Recruiting, IT Recruitment, Sourcing, Recruiting, Full-life Cycle Recruiting, Applicant Tracking Systems, Contract Recruitment, LinkedIn Recruiter, Staffing Services, Screening Resumes', 'SKILL')]","[('Technical Recruiter', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technical Recruiter', 'to_type': 'SKILL', 'to_id': 'Technical Recruiting, IT Recruitment, Sourcing, Recruiting, Full-life Cycle Recruiting, Applicant Tracking Systems, Contract Recruitment, LinkedIn Recruiter, Staffing Services, Screening Resumes', 'type': 'REQUIRES'}]"
Technical Specialist,"Technical Support, Information Technology, Troubleshooting, Technical Specialists, iOS, Team Building, Python (Programming Language), C++, Web Pages, Strategic Planning","[('Technical Support, Information Technology, Troubleshooting, Technical Specialists, iOS, Team Building, Python (Programming Language), C++, Web Pages, Strategic Planning', 'SKILL')]","[('Technical Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technical Specialist', 'to_type': 'SKILL', 'to_id': 'Technical Support, Information Technology, Troubleshooting, Technical Specialists, iOS, Team Building, Python (Programming Language), C++, Web Pages, Strategic Planning', 'type': 'REQUIRES'}]"
Technical Support Engineer,"Technical Support, Troubleshooting, Programming, Python (Programming Language), Inventory Control, SQL, Supply Chain Management, Linux, MySQL, Computer Networking","[('Technical Support, Troubleshooting, Programming, Python (Programming Language), Inventory Control, SQL, Supply Chain Management, Linux, MySQL, Computer Networking', 'SKILL')]","[('Technical Support Engineer', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technical Support Engineer', 'to_type': 'SKILL', 'to_id': 'Technical Support, Troubleshooting, Programming, Python (Programming Language), Inventory Control, SQL, Supply Chain Management, Linux, MySQL, Computer Networking', 'type': 'REQUIRES'}]"
Technical Support Specialist,"Technical Support, Troubleshooting, Mac, Customer Support, Information Technology, Active Directory, Remote Troubleshooting, Computer Hardware Troubleshooting, Windows, Software Troubleshooting","[('Technical Support, Troubleshooting, Mac, Customer Support, Information Technology, Active Directory, Remote Troubleshooting, Computer Hardware Troubleshooting, Windows, Software Troubleshooting', 'SKILL')]","[('Technical Support Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technical Support Specialist', 'to_type': 'SKILL', 'to_id': 'Technical Support, Troubleshooting, Mac, Customer Support, Information Technology, Active Directory, Remote Troubleshooting, Computer Hardware Troubleshooting, Windows, Software Troubleshooting', 'type': 'REQUIRES'}]"
Technical Writer,"Technical Writing, Technical Documentation, Editing, MadCap Flare, Writing, Content Management Systems (CMS), SharePoint, Confluence, FrameMaker, Technical Editing","[('Technical Writing, Technical Documentation, Editing, MadCap Flare, Writing, Content Management Systems (CMS), SharePoint, Confluence, FrameMaker, Technical Editing', 'SKILL')]","[('Technical Writer', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technical Writer', 'to_type': 'SKILL', 'to_id': 'Technical Writing, Technical Documentation, Editing, MadCap Flare, Writing, Content Management Systems (CMS), SharePoint, Confluence, FrameMaker, Technical Editing', 'type': 'REQUIRES'}]"
Technology Analyst,"SQL, Agile Methodologies, Jira, Amazon Web Services (AWS), Python (Programming Language), Java, ServiceNow, Scrum, Tableau, JavaScript","[('SQL, Agile Methodologies, Jira, Amazon Web Services (AWS), Python (Programming Language), Java, ServiceNow, Scrum, Tableau, JavaScript', 'SKILL')]","[('Technology Analyst', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technology Analyst', 'to_type': 'SKILL', 'to_id': 'SQL, Agile Methodologies, Jira, Amazon Web Services (AWS), Python (Programming Language), Java, ServiceNow, Scrum, Tableau, JavaScript', 'type': 'REQUIRES'}]"
Technology Specialist,"Python (Programming Language), Java, SQL, Amazon Web Services (AWS), Information Technology, Technical Support, Agile Methodologies, JavaScript, React.js, Troubleshooting","[('Python (Programming Language), Java, SQL, Amazon Web Services (AWS), Information Technology, Technical Support, Agile Methodologies, JavaScript, React.js, Troubleshooting', 'SKILL')]","[('Technology Specialist', 'JOB')]","[{'from_type': 'JOB', 'from_id': 'Technology Specialist', 'to_type': 'SKILL', 'to_id': 'Python (Programming Language), Java, SQL, Amazon Web Services (AWS), Information Technology, Technical Support, Agile Methodologies, JavaScript, React.js, Troubleshooting', 'type': 'REQUIRES'}]"
